[Key.enter]hi[Key.space]my[Key.space]name[Key.space]iis[Key.space][Key.backspace][Key.backspace][Key.backspace]s[Key.backspace][Key.backspace][Key.backspace][Key.space]is[Key.space]tamimuthanks[Key.space]it[Key.space]works[Key.space]but[Key.space]i[Key.space]want[Key.space]you[Key.space]to[Key.space]remove[Key.space]this[Key.space]and[Key.space]remain[Key.space]with[Key.space]the[Key.space]enter[Key.space][Key.backspace]ed[Key.space]txt[Key.backspace][Key.backspace]ext[Key.space]only[Key.space][Key.shift]""[Key.left][Key.ctrl][Key.cmd]vc[Key.enter][Key.cmd]a[Key.cmd]v[Key.cmd]x[Key.ctrl]x[Key.enter][Key.cmd]x[Key.enter][Key.cmd]xx[Key.cmd][Key.cmd][Key.cmd][Key.cmd][Key.cmd]xxx[Key.ctrl]xx[Key.enter]q[Key.enter][Key.space]wow[Key.space]i[Key.space]like[Key.space]this[Key.space]keyu[Key.backspace]logger[Key.space][Key.space]maan[Key.space]=[Key.backspace]a[Key.backspace][Key.backspace][Key.backspace]a[Key.backspace][Key.backspace]na[Key.space]ni[Key.space]unyama[Key.space]sansa[Key.space][Key.backspace][Key.backspace][Key.backspace][Key.backspace]a[Key.backspace]na[Key.space][Key.cmd][Key.cmd]fi[Key.backspace]o[Key.backspace][Key.backspace]re[Key.backspace][Key.backspace][Key.backspace]create[Key.space]acode[Key.space]and[Key.space]remove[Key.space]this[Key.space]and[Key.space]remian[Key.space][Key.backspace][Key.backspace][Key.backspace][Key.backspace]ain[Key.space]only[Key.space]wwith[Key.space]the[Key.space]te[Key.backspace][Key.backspace]text[Key.space][Key.backspace],[Key.space]exampk[Key.backspace]le[Key.space]an[Key.backspace][Key.backspace][Key.space]i[Key.space]don't[Key.space]want[Key.space]thi[Key.backspace]e[Key.space]output[Key.space]to[Key.space]be[Key.space]like[Key.space]this[Key.space][Key.shift]""[Key.left][Key.cmd]v[Key.enter][Key.cmd]a[Key.cmd]v[Key.cmd]x[Key.cmd]x[Key.backspace]pip[Key.space]insy[Key.backspace]tall[Key.space]pynput[Key.enter]pip[Key.space]install[Key.space]logging[Key.enter]pip3[Key.space]install[Key.space]pu[Key.backspace]ynput[Key.enter][Key.cmd]c[Key.cmd]v[Key.enter][Key.cmd]v[Key.right][Key.enter][Key.cmd]v[Key.right][Key.enter]deactivate[Key.enter]python3[Key.space]venv[Key.space]newvenv[Key.enter][Key.up][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.space]-m[Key.space][Key.enter]source[Key.space]newvenv/bin/acr=[Key.backspace][Key.backspace]tivate[Key.enter]pip[Key.space]install[Key.space]pynput[Key.space][Key.enter][Key.cmd]s[Key.backspace]setup.sh[Key.enter][Key.shift]#[Key.shift]!/bin/bash[Key.enter][Key.enter]echo[Key.space][Key.shift]"creating[Key.space]new[Key.space]viry[Key.backspace]tual[Key.space]env[Key.shift]"[Key.enter][Key.enter]python3[Key.space]new[Key.shift]_venv[Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.left][Key.space]-m[Key.space]venv[Key.space][Key.right][Key.right][Key.right][Key.right][Key.right][Key.right][Key.right][Key.right][Key.right][Key.right][Key.space][Key.enter][Key.enter][Key.cmd]c[Key.cmd]a[Key.cmd]v[Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace]new[Key.shift]_venv[Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace]pynput[Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace][Key.backspace]logging[Key.shift]#[Key.shift]#[Key.shift]#[Key.shift]#[Key.shift]#[Key.shift]#[Key.shift]#[Key.shift]#2024-07-28 15:47:26,903: This process is not trusted! Input event monitoring will not be possible until it is added to accessibility clients.
2024-07-28 16:00:32,902: 't'
2024-07-28 16:00:33,327: 'u'
2024-07-28 16:00:33,559: 'r'
2024-07-28 16:00:33,806: 'e'
2024-07-28 16:00:33,974: Key.space
2024-07-28 16:00:34,606: 't'
2024-07-28 16:00:34,814: 'h'
2024-07-28 16:00:34,990: 'e'
2024-07-28 16:00:35,102: Key.space
2024-07-28 16:00:35,711: 'k'
2024-07-28 16:00:35,966: 'e'
2024-07-28 16:00:36,238: 'y'
2024-07-28 16:00:36,559: 's'
2024-07-28 16:00:37,214: 't'
2024-07-28 16:00:37,398: 'r'
2024-07-28 16:00:37,614: 'o'
2024-07-28 16:00:37,974: 'k'
2024-07-28 16:00:38,182: 'e'
2024-07-28 16:00:38,382: 's'
2024-07-28 16:00:38,503: Key.space
2024-07-28 16:00:39,214: Key.enter
2024-07-28 16:02:44,039: 'c'
2024-07-28 16:02:44,287: 'a'
2024-07-28 16:02:44,935: 'n'
2024-07-28 16:02:45,135: Key.space
2024-07-28 16:02:45,599: 'i'
2024-07-28 16:02:45,871: Key.space
2024-07-28 16:02:46,159: 'a'
2024-07-28 16:02:46,495: 'r'
2024-07-28 16:02:46,895: 'c'
2024-07-28 16:02:47,167: 'h'
2024-07-28 16:02:48,151: 'i'
2024-07-28 16:02:48,351: 'e'
2024-07-28 16:02:48,791: 'v'
2024-07-28 16:02:49,007: 'e'
2024-07-28 16:02:49,207: Key.space
2024-07-28 16:02:49,559: 't'
2024-07-28 16:02:49,695: 'h'
2024-07-28 16:02:49,959: 'i'
2024-07-28 16:02:50,207: 's'
2024-07-28 16:02:50,359: Key.space
2024-07-28 16:02:50,807: 'i'
2024-07-28 16:02:51,095: 'n'
2024-07-28 16:02:51,303: Key.space
2024-07-28 16:02:51,863: 'l'
2024-07-28 16:02:52,111: 'i'
2024-07-28 16:02:52,407: 'n'
2024-07-28 16:02:52,791: 'u'
2024-07-28 16:02:53,447: 'x'
2024-07-28 16:02:53,543: Key.space
2024-07-28 16:02:54,031: 'o'
2024-07-28 16:02:54,343: 'r'
2024-07-28 16:02:54,464: Key.space
2024-07-28 16:02:54,743: 'm'
2024-07-28 16:02:54,967: 'a'
2024-07-28 16:02:55,455: 'c'
2024-07-28 16:02:55,831: 'o'
2024-07-28 16:02:55,903: 's'
2024-07-28 16:02:56,567: Key.space
2024-07-28 16:02:57,559: Key.left
2024-07-28 16:02:58,060: Key.left
2024-07-28 16:02:58,144: Key.left
2024-07-28 16:02:58,228: Key.left
2024-07-28 16:02:58,313: Key.left
2024-07-28 16:02:58,397: Key.left
2024-07-28 16:02:58,481: Key.left
2024-07-28 16:02:58,564: Key.left
2024-07-28 16:02:58,648: Key.left
2024-07-28 16:02:58,731: Key.left
2024-07-28 16:02:58,814: Key.left
2024-07-28 16:02:58,897: Key.left
2024-07-28 16:02:58,981: Key.left
2024-07-28 16:02:59,064: Key.left
2024-07-28 16:02:59,148: Key.left
2024-07-28 16:02:59,232: Key.left
2024-07-28 16:02:59,315: Key.left
2024-07-28 16:02:59,398: Key.left
2024-07-28 16:02:59,483: Key.left
2024-07-28 16:02:59,566: Key.left
2024-07-28 16:02:59,650: Key.left
2024-07-28 16:02:59,734: Key.left
2024-07-28 16:02:59,818: Key.left
2024-07-28 16:02:59,902: Key.left
2024-07-28 16:02:59,985: Key.left
2024-07-28 16:03:00,069: Key.left
2024-07-28 16:03:00,152: Key.left
2024-07-28 16:03:00,236: Key.left
2024-07-28 16:03:00,320: Key.left
2024-07-28 16:03:00,404: Key.left
2024-07-28 16:03:00,591: Key.left
2024-07-28 16:03:00,919: Key.left
2024-07-28 16:03:02,143: Key.backspace
2024-07-28 16:03:02,359: Key.backspace
2024-07-28 16:03:02,687: Key.backspace
2024-07-28 16:03:02,871: Key.backspace
2024-07-28 16:03:03,055: Key.backspace
2024-07-28 16:03:03,231: Key.backspace
2024-07-28 16:03:04,087: 'w'
2024-07-28 16:03:04,248: 'e'
2024-07-28 16:03:04,415: Key.space
2024-07-28 16:03:04,951: 'w'
2024-07-28 16:03:05,199: 'h'
2024-07-28 16:03:05,359: 'e'
2024-07-28 16:03:05,488: 'r'
2024-07-28 16:03:05,632: 'e'
2024-07-28 16:03:05,767: Key.space
2024-07-28 16:03:06,551: 't'
2024-07-28 16:03:06,783: 'o'
2024-07-28 16:03:07,039: 'l'
2024-07-28 16:03:07,823: 'd'
2024-07-28 16:03:07,975: Key.space
2024-07-28 16:03:08,783: 't'
2024-07-28 16:03:08,991: 'o'
2024-07-28 16:03:09,295: Key.space
2024-07-28 16:03:11,551: Key.enter
2024-07-28 16:08:25,833: '\x10'
2024-07-28 16:11:00,048: 'h'
2024-07-28 16:11:02,568: Key.space
2024-07-28 16:11:02,720: Key.space
2024-07-28 16:11:08,440: 'h'
2024-07-28 16:11:08,976: 'o'
2024-07-28 16:11:09,704: 'w'
2024-07-28 16:11:10,040: Key.space
2024-07-28 16:11:10,720: 't'
2024-07-28 16:11:11,320: 'o'
2024-07-28 16:11:11,584: Key.space
2024-07-28 16:11:12,232: 'c'
2024-07-28 16:11:13,216: 'h'
2024-07-28 16:11:13,560: 'e'
2024-07-28 16:11:13,848: 'c'
2024-07-28 16:11:14,704: 'k'
2024-07-28 16:11:14,944: Key.space
2024-07-28 16:11:15,752: 'u'
2024-07-28 16:11:16,168: 's'
2024-07-28 16:11:17,072: 'b'
2024-07-28 16:11:17,672: Key.space
2024-07-28 16:11:18,272: 'i'
2024-07-28 16:11:18,720: 'd'
2024-07-28 16:11:19,312: Key.space
2024-07-28 16:11:19,880: 'o'
2024-07-28 16:11:20,160: 'n'
2024-07-28 16:11:20,400: Key.space
2024-07-28 16:11:21,072: 't'
2024-07-28 16:11:21,376: 'e'
2024-07-28 16:11:21,584: 'r'
2024-07-28 16:11:22,400: 'm'
2024-07-28 16:11:22,672: 'o'
2024-07-28 16:11:23,096: 'n'
2024-07-28 16:11:23,600: 'a'
2024-07-28 16:11:24,408: 'l'
2024-07-28 16:11:29,872: Key.backspace
2024-07-28 16:11:30,048: Key.backspace
2024-07-28 16:11:30,200: Key.backspace
2024-07-28 16:11:30,536: Key.backspace
2024-07-28 16:11:31,384: 'i'
2024-07-28 16:11:32,632: 'n'
2024-07-28 16:11:33,080: 'a'
2024-07-28 16:11:33,720: 'l'
2024-07-28 16:11:33,976: Key.space
2024-07-28 16:11:34,848: Key.enter
2024-07-28 16:15:36,345: 'u'
2024-07-28 16:15:36,561: 's'
2024-07-28 16:15:36,777: 'b'
2024-07-28 16:15:37,121: Key.space
2024-07-28 16:15:38,025: 'k'
2024-07-28 16:15:38,258: 'e'
2024-07-28 16:15:38,537: 'y'
2024-07-28 16:15:39,489: 'l'
2024-07-28 16:15:39,706: 'l'
2024-07-28 16:15:39,937: 'o'
2024-07-28 16:15:40,265: 'g'
2024-07-28 16:15:40,593: 'r'
2024-07-28 16:15:40,778: Key.space
2024-07-28 16:15:41,378: '='
2024-07-28 16:15:41,922: Key.backspace
2024-07-28 16:15:42,114: Key.backspace
2024-07-28 16:15:42,281: Key.backspace
2024-07-28 16:15:42,458: 'e'
2024-07-28 16:15:42,577: 'r'
2024-07-28 16:15:43,033: Key.space
2024-07-28 16:15:48,561: 'g'
2024-07-28 16:15:48,729: 'i'
2024-07-28 16:15:48,922: 't'
2024-07-28 16:15:49,098: 'h'
2024-07-28 16:15:50,057: 'u'
2024-07-28 16:15:50,242: 'b'
2024-07-28 16:15:51,073: Key.enter
